Season,Tourney,teamA_id,teamA_name,teamB_id,teamB_name,diff_adj_def_eff,diff_adj_off_eff,diff_def_reb_rate,diff_efg_pct,diff_margin_of_victory,diff_off_reb_rate,diff_power_rating,diff_round_result,diff_seed,diff_strength_of_schedule,diff_tempo,diff_turnover_rate,label
2014,0,31,Cincinnati,103,Louisville,8.099999999999994,-20.099999999999994,-0.9000000000000057,-5.200000000000003,-28.200000000000003,-4.399999999999999,-0.285,48.0,1.0,12.704,-13.400000000000006,3.3000000000000007,1
2014,1,92,Kentucky,244,Wisconsin,-1.7000000000000028,-7.600000000000008,-4.700000000000003,-1.6999999999999955,-5.899999999999999,8.899999999999999,-0.0299999999999999,-2.0,6.0,4.475999999999999,1.1999999999999955,6.5,1
2014,0,129,Nebraska,244,Wisconsin,12.599999999999994,-8.100000000000009,-13.900000000000006,-8.699999999999996,-20.7,4.600000000000001,-0.257,60.0,9.0,-10.544999999999998,4.899999999999999,1.1000000000000014,1
2014,0,114,Michigan,244,Wisconsin,1.7000000000000028,-10.200000000000005,-2.4000000000000057,-4.299999999999997,-11.9,-0.6000000000000014,-0.0929999999999999,4.0,0.0,-5.863,0.1000000000000014,2.6000000000000014,1
2014,0,154,Oklahoma,209,Tulsa,2.299999999999997,9.5,-5.200000000000003,5.0,7.199999999999999,8.8,0.13,0.0,-8.0,13.023,6.5,4.5,1
2014,1,216,UCLA,209,Tulsa,1.0,28.10000000000001,1.5,16.199999999999996,27.1,-3.1999999999999997,0.268,-48.0,-9.0,22.514,2.800000000000012,0.6999999999999993,1
2014,0,42,Creighton,209,Tulsa,8.700000000000003,23.099999999999994,-6.800000000000011,13.799999999999995,14.4,0.3000000000000007,0.196,-32.0,-10.0,12.941,-4.599999999999994,0.5999999999999979,1
2014,0,154,Oklahoma,15,Baylor,-3.700000000000003,-12.399999999999991,1.7999999999999972,-4.100000000000001,-8.700000000000001,-5.100000000000001,-0.082,48.0,-1.0,-6.354999999999997,12.199999999999996,0.6999999999999993,1
2014,0,199,Syracuse,15,Baylor,-1.2999999999999972,-0.8999999999999915,-3.200000000000003,-4.600000000000001,0.3999999999999986,-7.900000000000006,0.005,16.0,-3.0,-1.972999999999999,3.6000000000000014,-7.100000000000001,1
2014,0,88,Kansas,15,Baylor,-7.0,-6.799999999999997,7.899999999999991,-4.100000000000001,0.1999999999999993,-8.900000000000006,0.013,16.0,-4.0,5.036000000000001,6.800000000000004,-2.5,1
2014,0,203,Texas,15,Baylor,-8.200000000000003,-11.899999999999991,1.0,-7.200000000000003,-3.6999999999999993,0.5,-0.015,16.0,1.0,-8.201999999999998,4.800000000000004,-1.7000000000000028,1
2014,1,244,Wisconsin,15,Baylor,-2.799999999999997,2.800000000000012,7.0,0.5999999999999943,5.599999999999998,-14.200000000000005,0.0359999999999999,-12.0,-4.0,1.8980000000000032,1.5,-7.400000000000002,1
2014,0,158,Oregon,14,BYU,5.299999999999997,11.200000000000005,-1.5,10.799999999999995,5.9,1.2000000000000028,0.0819999999999999,-32.0,-3.0,2.916999999999998,-7.900000000000006,3.299999999999999,1
2014,1,158,Oregon,14,BYU,5.299999999999997,11.200000000000005,-1.5,10.799999999999995,5.9,1.2000000000000028,0.0819999999999999,-32.0,-3.0,2.916999999999998,-7.900000000000006,3.299999999999999,1
2014,0,68,Gonzaga,14,BYU,-2.299999999999997,6.799999999999997,-3.799999999999997,8.5,9.1,-8.0,0.133,-32.0,-2.0,-5.713999999999999,-6.799999999999997,1.4000000000000004,1
2014,0,110,Massachusetts,14,BYU,-6.200000000000003,-0.2000000000000028,-3.0,1.8999999999999984,5.999999999999998,3.899999999999999,0.1069999999999999,0.0,-4.0,-2.321999999999999,1.0,3.799999999999999,1
2014,0,158,Oregon,8,Arizona,20.3,7.800000000000011,-8.200000000000003,4.199999999999996,-12.5,2.200000000000003,-0.126,24.0,6.0,-3.699000000000005,2.699999999999996,1.0,1
2014,0,216,UCLA,8,Arizona,12.0,17.700000000000017,-2.3999999999999915,9.199999999999996,5.699999999999999,-6.899999999999999,0.004,8.0,3.0,2.2209999999999965,6.800000000000004,-1.3999999999999986,1
2014,1,244,Wisconsin,8,Arizona,14.200000000000005,14.300000000000011,-3.899999999999992,2.699999999999996,0.0999999999999978,-4.0,-0.016,-4.0,1.0,0.982999999999997,-0.2000000000000028,-5.699999999999999,1
2014,0,196,Stanford,39,Connecticut,12.799999999999995,1.1000000000000083,6.400000000000006,3.6000000000000014,-11.7,-5.199999999999999,-0.189,15.0,3.0,-2.7989999999999995,1.5999999999999943,-1.3000000000000007,1
2014,0,103,Louisville,39,Connecticut,-8.0,6.200000000000003,2.700000000000003,-3.299999999999997,14.200000000000005,10.3,0.0679999999999999,15.0,-3.0,-14.991999999999996,6.5,-4.699999999999999,1
2014,0,31,Cincinnati,39,Connecticut,0.0999999999999943,-13.899999999999991,1.7999999999999972,-8.5,-13.999999999999998,5.900000000000002,-0.217,63.0,-2.0,-2.2879999999999967,-6.900000000000006,-1.3999999999999986,1
2014,1,196,Stanford,132,New Mexico,8.0,0.9000000000000057,5.300000000000011,8.600000000000001,-7.100000000000001,-13.299999999999995,-0.132,-48.0,3.0,7.984999999999999,-1.6000000000000083,0.3000000000000007,1
2014,0,110,Massachusetts,132,New Mexico,-3.6000000000000085,-3.5,-1.0,0.6000000000000014,0.0999999999999978,0.6000000000000014,0.009,0.0,-1.0,-0.0159999999999982,7.799999999999997,1.5,1
2014,0,88,Kansas,132,New Mexico,-2.4000000000000057,4.799999999999997,5.700000000000003,3.3000000000000043,7.199999999999999,-3.0,0.071,-32.0,-5.0,13.043,1.2999999999999972,-0.7999999999999972,1
2014,0,110,Massachusetts,228,VCU,3.799999999999997,1.9000000000000057,-4.700000000000003,2.199999999999996,-1.900000000000002,2.3999999999999986,-0.029,0.0,1.0,4.984000000000002,4.299999999999997,3.799999999999999,1
2014,0,228,VCU,245,Wofford,-10.600000000000009,0.5999999999999943,2.299999999999997,-9.0,11.2,4.800000000000001,0.207,0.0,-10.0,21.604,14.300000000000004,6.199999999999999,1
2014,1,114,Michigan,245,Wofford,0.2999999999999971,10.200000000000005,1.0,-3.700000000000003,9.9,-2.3000000000000007,0.17,-56.0,-13.0,30.646,6.899999999999999,5.4,1
2014,0,244,Wisconsin,84,Iowa,-0.0999999999999943,6.6000000000000085,0.5,8.099999999999994,6.699999999999999,-9.700000000000005,0.0389999999999999,-64.0,-9.0,13.264,-4.300000000000004,-1.6000000000000014,1
2014,0,232,Villanova,84,Iowa,-8.899999999999991,-15.399999999999991,4.0,2.8999999999999986,-6.5,-5.100000000000001,-0.047,-36.0,-9.0,9.55,2.5999999999999943,5.5,1
2014,1,202,Tennessee,84,Iowa,-10.699999999999989,-8.399999999999991,1.0,-0.2000000000000028,2.3000000000000007,1.7999999999999972,0.0319999999999999,-52.0,0.0,4.564,-4.800000000000004,5.5,1
2014,0,114,Michigan,84,Iowa,1.6000000000000083,-3.5999999999999943,-1.9000000000000057,3.799999999999997,-5.199999999999999,-10.300000000000004,-0.054,-60.0,-9.0,7.401,-4.200000000000003,1.0,1
2014,1,103,Louisville,106,Manhattan,-10.399999999999991,12.700000000000005,-2.5999999999999943,-0.3999999999999986,23.1,3.3999999999999986,0.1829999999999999,-48.0,-9.0,10.911,2.5,-3.6999999999999993,1
2014,0,44,Dayton,110,Massachusetts,3.0,4.599999999999994,6.800000000000011,7.5,1.6000000000000014,-8.299999999999997,0.012,-56.0,5.0,0.9220000000000006,-9.0,-3.4999999999999982,1
2014,1,202,Tennessee,110,Massachusetts,-5.199999999999989,2.9000000000000057,6.300000000000011,-0.8999999999999986,8.100000000000001,2.6000000000000014,0.0779999999999999,-48.0,5.0,1.221,-12.300000000000004,-0.0999999999999978,1
2014,0,232,Villanova,45,Delaware,-23.8,-11.299999999999995,12.500000000000009,-5.299999999999997,12.5,3.200000000000003,0.286,-32.0,-11.0,28.342,-0.7000000000000028,9.3,1
2015,0,84,Iowa,72,Hampton,-12.600000000000009,-7.099999999999994,3.200000000000003,-16.6,5.5,3.699999999999996,0.162,-32.0,-9.0,36.403,-3.0999999999999943,3.899999999999999,1
2015,1,92,Kentucky,72,Hampton,-24.40000000000001,25.19999999999999,-4.200000000000003,2.3999999999999986,49.6,6.399999999999999,0.488,-60.0,-15.0,32.592,-8.5,-3.200000000000001,1
2015,0,84,Iowa,136,North Carolina,3.0999999999999943,-21.599999999999994,7.200000000000003,-16.299999999999997,-24.7,0.8999999999999986,-0.2979999999999999,16.0,3.0,-6.241999999999997,-5.199999999999989,2.8999999999999986,1
2015,0,92,Kentucky,136,North Carolina,-8.700000000000003,10.699999999999989,-0.2000000000000028,2.700000000000003,19.4,3.6000000000000014,0.028,-12.0,-3.0,-10.052999999999995,-10.599999999999994,-4.200000000000001,1
2015,0,103,Louisville,136,North Carolina,-5.200000000000003,-10.200000000000005,6.700000000000003,-4.5,-5.0,1.7000000000000028,-0.012,-8.0,0.0,-3.083999999999996,-0.6999999999999886,-1.5,1
2015,0,150,Notre Dame,136,North Carolina,5.700000000000003,7.599999999999994,6.0,8.600000000000001,1.8999999999999984,-11.0,0.0,-8.0,-1.0,-1.2349999999999994,-5.399999999999992,-2.1999999999999997,1
2015,0,233,Virginia,136,North Carolina,-9.0,-14.200000000000005,10.799999999999995,-5.0,-5.199999999999999,-5.5,-0.007,16.0,-2.0,-19.513,-13.999999999999991,-0.1000000000000014,1
2015,1,244,Wisconsin,136,North Carolina,4.299999999999997,6.0,7.899999999999991,4.700000000000003,1.7000000000000028,-6.899999999999999,0.001,-14.0,-3.0,-6.538999999999994,-12.299999999999995,-5.0,1
2015,0,25,Butler,136,North Carolina,-3.700000000000003,-20.200000000000003,2.0999999999999943,-11.5,-16.5,-3.6000000000000014,-0.1139999999999999,16.0,2.0,3.379000000000005,-6.0,-1.8000000000000007,1
2015,0,49,Duke,136,North Carolina,-2.299999999999997,2.0999999999999943,-0.6000000000000085,-0.3999999999999986,4.399999999999999,-1.6000000000000014,0.013,-15.0,-3.0,-6.667999999999999,-7.099999999999994,-3.0,1
2015,0,84,Iowa,142,North Florida,-7.300000000000011,-6.099999999999994,-2.299999999999997,-19.4,1.2000000000000002,8.099999999999998,0.042,-36.0,-9.0,38.374,0.7000000000000028,4.0,1
2015,0,146,Northern Iowa,142,North Florida,-10.5,12.599999999999994,-0.7000000000000028,0.1000000000000014,23.1,-2.0,0.3309999999999999,-36.0,-11.0,18.256,-7.700000000000003,-3.799999999999999,1
2015,1,172,Robert Morris,142,North Florida,-4.0,17.700000000000003,-7.0,-5.799999999999997,21.700000000000003,21.8,0.3159999999999999,-4.0,0.0,7.401,-2.700000000000003,0.0,1
2015,0,84,Iowa,109,Maryland,-3.9000000000000057,-21.0,10.000000000000009,-16.1,-17.099999999999998,0.5,-0.253,0.0,3.0,-1.2730000000000032,5.800000000000004,4.300000000000001,1
2015,0,233,Virginia,109,Maryland,-16.0,-13.600000000000009,13.6,-4.800000000000004,2.400000000000002,-5.899999999999999,0.0379999999999999,0.0,-2.0,-14.544000000000004,-3.0,1.3000000000000007,1
2015,0,81,Indiana,109,Maryland,6.799999999999997,3.0,2.6000000000000014,-0.9000000000000057,-3.799999999999997,0.6000000000000014,-0.045,32.0,6.0,-1.2120000000000033,8.999999999999993,0.2000000000000028,1
2015,1,239,West Virginia,109,Maryland,1.4000000000000057,-3.5,0.2000000000000028,1.0999999999999943,-4.899999999999999,3.9000000000000057,-0.045,-16.0,1.0,-20.118,8.499999999999993,0.1000000000000014,1
2015,0,84,Iowa,81,Indiana,-10.700000000000005,-24.0,7.400000000000006,-15.199999999999996,-13.3,-0.1000000000000014,-0.2079999999999999,-32.0,-3.0,-0.0609999999999999,-3.1999999999999886,4.099999999999998,1
2015,0,103,Louisville,81,Indiana,-19.0,-12.600000000000009,6.900000000000006,-3.3999999999999986,6.399999999999999,0.7000000000000028,0.0779999999999999,-56.0,-6.0,3.0970000000000013,1.3000000000000114,-0.3000000000000007,1
2015,0,168,Purdue,81,Indiana,0.1000000000000085,-6.700000000000003,2.700000000000003,-0.2999999999999971,-6.800000000000001,-7.0,-0.0899999999999999,0.0,-1.0,-2.139000000000003,-4.0,0.8999999999999986,1
2015,0,244,Wisconsin,81,Indiana,-9.5,3.5999999999999943,8.099999999999994,5.800000000000004,13.1,-7.899999999999999,0.0909999999999999,-62.0,-9.0,-0.357999999999997,-10.299999999999995,-3.8000000000000007,1
2015,0,64,Georgetown,81,Indiana,-7.799999999999997,-10.5,-0.9000000000000057,1.0,-2.700000000000003,-4.899999999999999,-0.014,-32.0,-6.0,5.305999999999997,-6.899999999999992,2.299999999999997,1
2015,0,109,Maryland,81,Indiana,-6.799999999999997,-3.0,-2.6000000000000014,0.9000000000000057,3.799999999999997,-0.6000000000000014,0.045,-32.0,-6.0,1.2120000000000033,-8.999999999999993,-0.2000000000000028,1
2015,1,84,Iowa,43,Davidson,-21.80000000000001,-17.0,14.200000000000005,-11.5,4.8,6.4999999999999964,0.145,-32.0,-3.0,1.5150000000000006,0.8000000000000114,8.1,1
2015,0,228,VCU,43,Davidson,-20.30000000000001,-3.1000000000000085,11.700000000000005,2.799999999999997,17.2,6.199999999999999,0.362,0.0,-3.0,-6.774999999999999,2.6000000000000085,6.4,1
2015,0,233,Virginia,43,Davidson,-33.900000000000006,-9.600000000000009,17.799999999999997,-0.2000000000000028,24.3,0.0999999999999978,0.4359999999999999,-32.0,-8.0,-11.756,-7.999999999999993,5.1,1
